event_id,customer_id,event_date,event_type,plan_before,plan_after,mrr_before,mrr_after
EVT-002397,CUST-01255,2023-11-08,upgrade,Pro,Business,15,49
EVT-002480,CUST-01302,2023-11-08,cancel,Free,Cancelled,0,0
EVT-002564,CUST-01347,2023-11-08,signup,,Free,0,0
EVT-002579,CUST-01355,2023-11-08,signup,,Free,0,0
EVT-002591,CUST-01361,2023-11-08,signup,,Pro,0,15
EVT-002731,CUST-01436,2023-11-08,signup,,Free,0,0
EVT-002772,CUST-01458,2023-11-08,signup,,Pro,0,15
EVT-002851,CUST-01499,2023-11-08,signup,,Pro,0,15
EVT-000591,CUST-00301,2023-11-09,cancel,Free,Cancelled,0,0
EVT-001336,CUST-00686,2023-11-09,cancel,Pro,Cancelled,15,0
EVT-002547,CUST-01337,2023-11-09,signup,,Pro,0,15
EVT-002569,CUST-01350,2023-11-09,signup,,Free,0,0
EVT-002640,CUST-01386,2023-11-09,signup,,Free,0,0
EVT-002693,CUST-01415,2023-11-09,signup,,Pro,0,15
EVT-002703,CUST-01420,2023-11-09,signup,,Pro,0,15
EVT-002784,CUST-01464,2023-11-09,signup,,Free,0,0
EVT-002882,CUST-01518,2023-11-09,signup,,Free,0,0
EVT-002888,CUST-01521,2023-11-09,signup,,Pro,0,15
EVT-002942,CUST-01552,2023-11-09,signup,,Free,0,0
EVT-000995,CUST-00507,2023-11-10,cancel,Free,Cancelled,0,0
EVT-001605,CUST-00825,2023-11-10,cancel,Pro,Cancelled,15,0
EVT-001697,CUST-00876,2023-11-10,upgrade,Free,Pro,0,15
EVT-002419,CUST-01269,2023-11-10,cancel,Free,Cancelled,0,0
EVT-002530,CUST-01330,2023-11-10,signup,,Free,0,0
EVT-002603,CUST-01367,2023-11-10,signup,,Pro,0,15
EVT-002663,CUST-01399,2023-11-10,signup,,Free,0,0
EVT-002774,CUST-01459,2023-11-10,signup,,Free,0,0
EVT-002854,CUST-01502,2023-11-10,signup,,Pro,0,15
EVT-002898,CUST-01527,2023-11-10,signup,,Pro,0,15
EVT-001473,CUST-00756,2023-11-11,downgrade,Pro,Free,15,0
EVT-001843,CUST-00954,2023-11-11,cancel,Free,Cancelled,0,0
EVT-002278,CUST-01189,2023-11-11,cancel,Free,Cancelled,0,0
EVT-002326,CUST-01218,2023-11-11,upgrade,Free,Pro,0,15
EVT-002609,CUST-01370,2023-11-11,signup,,Free,0,0
EVT-002709,CUST-01423,2023-11-11,signup,,Free,0,0
EVT-002801,CUST-01472,2023-11-11,signup,,Free,0,0
EVT-002865,CUST-01508,2023-11-11,signup,,Pro,0,15
EVT-002876,CUST-01515,2023-11-11,signup,,Free,0,0
EVT-002929,CUST-01545,2023-11-11,signup,,Free,0,0
EVT-002933,CUST-01547,2023-11-11,signup,,Free,0,0
EVT-001334,CUST-00685,2023-11-12,cancel,Free,Cancelled,0,0
EVT-001711,CUST-00883,2023-11-12,cancel,Free,Cancelled,0,0
EVT-002148,CUST-01122,2023-11-12,cancel,Free,Cancelled,0,0
EVT-002556,CUST-01342,2023-11-12,signup,,Pro,0,15
EVT-002576,CUST-01353,2023-11-12,signup,,Free,0,0
EVT-002588,CUST-01359,2023-11-12,signup,,Pro,0,15
EVT-002595,CUST-01363,2023-11-12,signup,,Free,0,0
EVT-002611,CUST-01371,2023-11-12,signup,,Free,0,0
EVT-002625,CUST-01378,2023-11-12,signup,,Pro,0,15
EVT-002661,CUST-01398,2023-11-12,signup,,Pro,0,15
EVT-002695,CUST-01416,2023-11-12,signup,,Free,0,0
EVT-002780,CUST-01461,2023-11-12,signup,,Pro,0,15
EVT-002839,CUST-01493,2023-11-12,signup,,Free,0,0
EVT-002869,CUST-01511,2023-11-12,signup,,Business,0,49
EVT-002909,CUST-01534,2023-11-12,signup,,Free,0,0
EVT-002913,CUST-01536,2023-11-12,signup,,Enterprise,0,199
EVT-002946,CUST-01555,2023-11-12,signup,,Pro,0,15
EVT-001830,CUST-00947,2023-11-13,cancel,Free,Cancelled,0,0
EVT-001931,CUST-01004,2023-11-13,cancel,Pro,Cancelled,15,0
EVT-001944,CUST-01011,2023-11-13,cancel,Free,Cancelled,0,0
EVT-002171,CUST-01134,2023-11-13,cancel,Free,Cancelled,0,0
EVT-002589,CUST-01360,2023-11-13,signup,,Free,0,0
EVT-002675,CUST-01406,2023-11-13,signup,,Business,0,49
EVT-002776,CUST-01460,2023-11-13,signup,,Pro,0,15
EVT-002905,CUST-01532,2023-11-13,signup,,Pro,0,15
EVT-000007,CUST-00003,2023-11-14,cancel,Pro,Cancelled,15,0
EVT-000659,CUST-00336,2023-11-14,cancel,Pro,Cancelled,15,0
EVT-001687,CUST-00871,2023-11-14,cancel,Free,Cancelled,0,0
EVT-002049,CUST-01067,2023-11-14,cancel,Pro,Cancelled,15,0
EVT-002335,CUST-01222,2023-11-14,cancel,Enterprise,Cancelled,199,0
EVT-002551,CUST-01339,2023-11-14,signup,,Pro,0,15
EVT-002684,CUST-01411,2023-11-14,signup,,Pro,0,15
EVT-002689,CUST-01413,2023-11-14,signup,,Free,0,0
EVT-002707,CUST-01422,2023-11-14,signup,,Free,0,0
EVT-002812,CUST-01478,2023-11-14,signup,,Free,0,0
EVT-002860,CUST-01505,2023-11-14,signup,,Free,0,0
EVT-002926,CUST-01543,2023-11-14,signup,,Pro,0,15
EVT-002941,CUST-01551,2023-11-14,signup,,Pro,0,15
EVT-000572,CUST-00292,2023-11-15,cancel,Free,Cancelled,0,0
EVT-001192,CUST-00612,2023-11-15,cancel,Free,Cancelled,0,0
EVT-002005,CUST-01045,2023-11-15,upgrade,Free,Pro,0,15
EVT-002047,CUST-01066,2023-11-15,cancel,Pro,Cancelled,15,0
EVT-002315,CUST-01213,2023-11-15,downgrade,Pro,Free,15,0
EVT-002449,CUST-01283,2023-11-15,cancel,Free,Cancelled,0,0
EVT-002558,CUST-01343,2023-11-15,signup,,Pro,0,15
EVT-002617,CUST-01373,2023-11-15,signup,,Enterprise,0,199
EVT-002628,CUST-01380,2023-11-15,signup,,Pro,0,15
EVT-002669,CUST-01402,2023-11-15,signup,,Free,0,0
EVT-002701,CUST-01419,2023-11-15,signup,,Pro,0,15
EVT-002705,CUST-01421,2023-11-15,signup,,Free,0,0
EVT-002719,CUST-01429,2023-11-15,signup,,Pro,0,15
EVT-002752,CUST-01447,2023-11-15,signup,,Business,0,49
EVT-002790,CUST-01467,2023-11-15,signup,,Free,0,0
EVT-002797,CUST-01470,2023-11-15,signup,,Pro,0,15
EVT-002835,CUST-01491,2023-11-15,signup,,Pro,0,15
EVT-002884,CUST-01519,2023-11-15,signup,,Free,0,0
EVT-000576,CUST-00294,2023-11-16,upgrade,Free,Pro,0,15
EVT-002231,CUST-01165,2023-11-16,downgrade,Pro,Free,15,0
EVT-002555,CUST-01341,2023-11-16,signup,,Pro,0,15
EVT-002581,CUST-01356,2023-11-16,signup,,Pro,0,15
EVT-002712,CUST-01424,2023-11-16,signup,,Free,0,0
EVT-002740,CUST-01440,2023-11-16,signup,,Free,0,0
EVT-002758,CUST-01451,2023-11-16,signup,,Pro,0,15
EVT-002807,CUST-01475,2023-11-16,signup,,Pro,0,15
EVT-002811,CUST-01477,2023-11-16,signup,,Pro,0,15
EVT-002903,CUST-01530,2023-11-16,signup,,Pro,0,15
EVT-002948,CUST-01556,2023-11-16,signup,,Pro,0,15
EVT-002514,CUST-01321,2023-11-17,upgrade,Free,Pro,0,15
EVT-002567,CUST-01349,2023-11-17,signup,,Free,0,0
EVT-002678,CUST-01408,2023-11-17,signup,,Free,0,0
EVT-002682,CUST-01410,2023-11-17,signup,,Free,0,0
EVT-002729,CUST-01435,2023-11-17,signup,,Free,0,0
EVT-002753,CUST-01448,2023-11-17,signup,,Free,0,0
EVT-002863,CUST-01507,2023-11-17,signup,,Free,0,0
EVT-002918,CUST-01539,2023-11-17,signup,,Pro,0,15
EVT-002953,CUST-01559,2023-11-17,signup,,Business,0,49
EVT-002061,CUST-01073,2023-11-18,cancel,Free,Cancelled,0,0
EVT-002152,CUST-01124,2023-11-18,cancel,Free,Cancelled,0,0
EVT-002447,CUST-01282,2023-11-18,cancel,Free,Cancelled,0,0
EVT-002486,CUST-01305,2023-11-18,upgrade,Free,Pro,0,15
EVT-002638,CUST-01385,2023-11-18,signup,,Business,0,49
EVT-002648,CUST-01390,2023-11-18,signup,,Free,0,0
EVT-002680,CUST-01409,2023-11-18,signup,,Pro,0,15
EVT-002727,CUST-01433,2023-11-18,signup,,Free,0,0
EVT-002747,CUST-01445,2023-11-18,signup,,Pro,0,15
EVT-002866,CUST-01509,2023-11-18,signup,,Free,0,0
EVT-002886,CUST-01520,2023-11-18,signup,,Free,0,0
EVT-002892,CUST-01524,2023-11-18,signup,,Free,0,0
EVT-001494,CUST-00768,2023-11-19,cancel,Free,Cancelled,0,0
EVT-001582,CUST-00812,2023-11-19,cancel,Free,Cancelled,0,0
EVT-001822,CUST-00942,2023-11-19,cancel,Free,Cancelled,0,0
EVT-002154,CUST-01125,2023-11-19,cancel,Pro,Cancelled,15,0
EVT-002264,CUST-01181,2023-11-19,cancel,Enterprise,Cancelled,199,0
EVT-002529,CUST-01329,2023-11-19,signup,,Pro,0,15
EVT-002642,CUST-01387,2023-11-19,signup,,Free,0,0
EVT-002649,CUST-01391,2023-11-19,signup,,Pro,0,15
EVT-002723,CUST-01431,2023-11-19,signup,,Pro,0,15
EVT-002799,CUST-01471,2023-11-19,signup,,Business,0,49
EVT-002815,CUST-01480,2023-11-19,signup,,Pro,0,15
EVT-002880,CUST-01517,2023-11-19,signup,,Free,0,0
EVT-001083,CUST-00554,2023-11-20,cancel,Business,Cancelled,49,0
EVT-002051,CUST-01068,2023-11-20,cancel,Pro,Cancelled,15,0
EVT-002360,CUST-01236,2023-11-20,upgrade,Free,Pro,0,15
EVT-002370,CUST-01242,2023-11-20,upgrade,Free,Pro,0,15
EVT-002443,CUST-01280,2023-11-20,cancel,Free,Cancelled,0,0
EVT-002457,CUST-01288,2023-11-20,cancel,Free,Cancelled,0,0
EVT-002562,CUST-01346,2023-11-20,signup,,Pro,0,15
EVT-002691,CUST-01414,2023-11-20,signup,,Free,0,0
EVT-002697,CUST-01417,2023-11-20,signup,,Pro,0,15
EVT-002725,CUST-01432,2023-11-20,signup,,Free,0,0
EVT-002861,CUST-01506,2023-11-20,signup,,Free,0,0
EVT-002896,CUST-01526,2023-11-20,signup,,Free,0,0
EVT-002910,CUST-01535,2023-11-20,signup,,Free,0,0
EVT-002916,CUST-01538,2023-11-20,signup,,Pro,0,15
EVT-000139,CUST-00074,2023-11-21,upgrade,Free,Pro,0,15
EVT-000388,CUST-00194,2023-11-21,upgrade,Free,Pro,0,15
EVT-001304,CUST-00671,2023-11-21,upgrade,Free,Pro,0,15
EVT-002544,CUST-01336,2023-11-21,signup,,Pro,0,15
EVT-002574,CUST-01352,2023-11-21,signup,,Pro,0,15
EVT-002607,CUST-01369,2023-11-21,signup,,Free,0,0
EVT-002633,CUST-01383,2023-11-21,signup,,Free,0,0
EVT-002653,CUST-01394,2023-11-21,signup,,Free,0,0
EVT-002659,CUST-01397,2023-11-21,signup,,Free,0,0
EVT-002786,CUST-01465,2023-11-21,signup,,Pro,0,15
EVT-002894,CUST-01525,2023-11-21,signup,,Pro,0,15
EVT-002553,CUST-01340,2023-11-22,signup,,Pro,0,15
EVT-002584,CUST-01357,2023-11-22,signup,,Free,0,0
EVT-002593,CUST-01362,2023-11-22,signup,,Free,0,0
EVT-002715,CUST-01426,2023-11-22,signup,,Free,0,0
EVT-002733,CUST-01437,2023-11-22,signup,,Free,0,0
EVT-002746,CUST-01444,2023-11-22,signup,,Free,0,0
EVT-002788,CUST-01466,2023-11-22,signup,,Free,0,0
EVT-002814,CUST-01479,2023-11-22,signup,,Pro,0,15
EVT-002853,CUST-01501,2023-11-22,signup,,Free,0,0
EVT-002914,CUST-01537,2023-11-22,signup,,Free,0,0
EVT-000370,CUST-00184,2023-11-23,cancel,Free,Cancelled,0,0
EVT-000943,CUST-00481,2023-11-23,cancel,Pro,Cancelled,15,0
EVT-001743,CUST-00900,2023-11-23,upgrade,Pro,Business,15,49
EVT-002212,CUST-01155,2023-11-23,upgrade,Free,Pro,0,15
EVT-002601,CUST-01366,2023-11-23,signup,,Pro,0,15
EVT-002687,CUST-01412,2023-11-23,signup,,Pro,0,15
EVT-002717,CUST-01428,2023-11-23,signup,,Free,0,0
EVT-002737,CUST-01439,2023-11-23,signup,,Free,0,0
EVT-002744,CUST-01442,2023-11-23,signup,,Pro,0,15
EVT-002745,CUST-01443,2023-11-23,signup,,Pro,0,15
EVT-002760,CUST-01452,2023-11-23,signup,,Business,0,49
EVT-002768,CUST-01456,2023-11-23,signup,,Free,0,0
EVT-002809,CUST-01476,2023-11-23,signup,,Pro,0,15
EVT-002819,CUST-01482,2023-11-23,signup,,Free,0,0
EVT-002931,CUST-01546,2023-11-23,signup,,Free,0,0
EVT-001414,CUST-00727,2023-11-24,upgrade,Free,Pro,0,15
EVT-002527,CUST-01328,2023-11-24,signup,,Free,0,0
EVT-002540,CUST-01334,2023-11-24,signup,,Free,0,0
EVT-002618,CUST-01374,2023-11-24,signup,,Free,0,0
EVT-002635,CUST-01384,2023-11-24,signup,,Free,0,0
EVT-002665,CUST-01400,2023-11-24,signup,,Enterprise,0,199
EVT-002672,CUST-01404,2023-11-24,signup,,Business,0,49
EVT-002673,CUST-01405,2023-11-24,signup,,Free,0,0
EVT-002754,CUST-01449,2023-11-24,signup,,Pro,0,15
EVT-002823,CUST-01484,2023-11-24,signup,,Pro,0,15
EVT-002829,CUST-01488,2023-11-24,signup,,Free,0,0
EVT-002845,CUST-01496,2023-11-24,signup,,Pro,0,15
EVT-002849,CUST-01498,2023-11-24,signup,,Free,0,0
EVT-000873,CUST-00444,2023-11-25,cancel,Pro,Cancelled,15,0
EVT-002468,CUST-01295,2023-11-25,upgrade,Free,Pro,0,15
EVT-002559,CUST-01344,2023-11-25,signup,,Free,0,0
EVT-002605,CUST-01368,2023-11-25,signup,,Pro,0,15
EVT-002646,CUST-01389,2023-11-25,signup,,Pro,0,15
EVT-002805,CUST-01474,2023-11-25,signup,,Pro,0,15
EVT-002904,CUST-01531,2023-11-25,signup,,Pro,0,15
EVT-002944,CUST-01553,2023-11-25,signup,,Pro,0,15
EVT-000236,CUST-00118,2023-11-26,cancel,Business,Cancelled,49,0
EVT-000543,CUST-00276,2023-11-26,cancel,Free,Cancelled,0,0
EVT-001218,CUST-00625,2023-11-26,upgrade,Pro,Business,15,49
EVT-001492,CUST-00767,2023-11-26,upgrade,Pro,Business,15,49
EVT-002204,CUST-01151,2023-11-26,cancel,Free,Cancelled,0,0
EVT-002532,CUST-01331,2023-11-26,signup,,Free,0,0
EVT-002549,CUST-01338,2023-11-26,signup,,Pro,0,15
EVT-002645,CUST-01388,2023-11-26,signup,,Pro,0,15
EVT-002651,CUST-01392,2023-11-26,signup,,Free,0,0
EVT-002714,CUST-01425,2023-11-26,signup,,Enterprise,0,199
EVT-002875,CUST-01514,2023-11-26,signup,,Free,0,0
EVT-002542,CUST-01335,2023-11-27,signup,,Free,0,0
EVT-002631,CUST-01382,2023-11-27,signup,,Free,0,0
EVT-002671,CUST-01403,2023-11-27,signup,,Pro,0,15
EVT-002762,CUST-01453,2023-11-27,signup,,Pro,0,15
EVT-002821,CUST-01483,2023-11-27,signup,,Pro,0,15
EVT-002907,CUST-01533,2023-11-27,signup,,Free,0,0
EVT-000140,CUST-00074,2023-12-01,upgrade,Pro,Business,15,49
EVT-001062,CUST-00543,2023-12-01,upgrade,Pro,Business,15,49
EVT-001343,CUST-00689,2023-12-01,cancel,Free,Cancelled,0,0
EVT-002484,CUST-01304,2023-12-01,cancel,Free,Cancelled,0,0
EVT-002573,CUST-01351,2023-12-01,upgrade,Pro,Business,15,49
EVT-002962,CUST-01563,2023-12-01,signup,,Pro,0,15
EVT-002972,CUST-01568,2023-12-01,signup,,Pro,0,15
EVT-003011,CUST-01589,2023-12-01,signup,,Free,0,0
EVT-003035,CUST-01602,2023-12-01,signup,,Business,0,49
EVT-003101,CUST-01642,2023-12-01,signup,,Free,0,0
EVT-003162,CUST-01674,2023-12-01,signup,,Free,0,0
EVT-000883,CUST-00450,2023-12-02,cancel,Free,Cancelled,0,0
EVT-000914,CUST-00467,2023-12-02,cancel,Free,Cancelled,0,0
EVT-000964,CUST-00492,2023-12-02,upgrade,Pro,Business,15,49
EVT-001331,CUST-00683,2023-12-02,cancel,Pro,Cancelled,15,0
EVT-002187,CUST-01142,2023-12-02,cancel,Free,Cancelled,0,0
EVT-002764,CUST-01454,2023-12-02,cancel,Free,Cancelled,0,0
EVT-003038,CUST-01604,2023-12-02,signup,,Business,0,49
EVT-003213,CUST-01705,2023-12-02,signup,,Free,0,0
EVT-001277,CUST-00655,2023-12-03,cancel,Pro,Cancelled,15,0
EVT-001340,CUST-00688,2023-12-03,upgrade,Pro,Business,15,49
EVT-001974,CUST-01027,2023-12-03,cancel,Pro,Cancelled,15,0
EVT-002313,CUST-01212,2023-12-03,cancel,Free,Cancelled,0,0
EVT-002596,CUST-01363,2023-12-03,upgrade,Free,Pro,0,15
EVT-002632,CUST-01382,2023-12-03,cancel,Free,Cancelled,0,0
EVT-002696,CUST-01416,2023-12-03,upgrade,Free,Pro,0,15
EVT-002734,CUST-01437,2023-12-03,cancel,Free,Cancelled,0,0
EVT-002899,CUST-01527,2023-12-03,cancel,Pro,Cancelled,15,0
EVT-003078,CUST-01628,2023-12-03,signup,,Free,0,0
EVT-003079,CUST-01629,2023-12-03,signup,,Pro,0,15
EVT-003156,CUST-01671,2023-12-03,signup,,Pro,0,15
EVT-003169,CUST-01678,2023-12-03,signup,,Business,0,49
EVT-003218,CUST-01708,2023-12-03,signup,,Free,0,0
EVT-000087,CUST-00047,2023-12-04,cancel,Pro,Cancelled,15,0
EVT-001562,CUST-00803,2023-12-04,upgrade,Free,Pro,0,15
EVT-001969,CUST-01025,2023-12-04,upgrade,Pro,Business,15,49
EVT-002183,CUST-01140,2023-12-04,cancel,Free,Cancelled,0,0
EVT-003040,CUST-01605,2023-12-04,signup,,Pro,0,15
EVT-003052,CUST-01612,2023-12-04,signup,,Pro,0,15
EVT-003108,CUST-01647,2023-12-04,signup,,Pro,0,15
EVT-003202,CUST-01699,2023-12-04,signup,,Pro,0,15
EVT-001747,CUST-00903,2023-12-05,cancel,Pro,Cancelled,15,0
EVT-002307,CUST-01208,2023-12-05,cancel,Pro,Cancelled,15,0
EVT-002668,CUST-01401,2023-12-05,cancel,Free,Cancelled,0,0
EVT-002868,CUST-01510,2023-12-05,cancel,Free,Cancelled,0,0
EVT-003024,CUST-01597,2023-12-05,signup,,Pro,0,15
EVT-003050,CUST-01611,2023-12-05,signup,,Pro,0,15
EVT-003139,CUST-01663,2023-12-05,signup,,Pro,0,15
EVT-001132,CUST-00578,2023-12-06,cancel,Free,Cancelled,0,0
EVT-001370,CUST-00703,2023-12-06,cancel,Free,Cancelled,0,0
EVT-002844,CUST-01495,2023-12-06,cancel,Free,Cancelled,0,0
EVT-002958,CUST-01561,2023-12-06,signup,,Free,0,0
EVT-002960,CUST-01562,2023-12-06,signup,,Pro,0,15
EVT-003029,CUST-01599,2023-12-06,signup,,Pro,0,15
EVT-003110,CUST-01649,2023-12-06,signup,,Pro,0,15
EVT-003189,CUST-01692,2023-12-06,signup,,Pro,0,15
EVT-003200,CUST-01698,2023-12-06,signup,,Free,0,0
EVT-003220,CUST-01709,2023-12-06,signup,,Free,0,0
EVT-001246,CUST-00639,2023-12-07,cancel,Free,Cancelled,0,0
EVT-001963,CUST-01022,2023-12-07,cancel,Free,Cancelled,0,0
EVT-002220,CUST-01159,2023-12-07,cancel,Pro,Cancelled,15,0
EVT-002362,CUST-01237,2023-12-07,cancel,Free,Cancelled,0,0
EVT-002643,CUST-01387,2023-12-07,upgrade,Free,Pro,0,15
EVT-003048,CUST-01610,2023-12-07,signup,,Free,0,0
EVT-003070,CUST-01623,2023-12-07,signup,,Pro,0,15
EVT-003074,CUST-01625,2023-12-07,signup,,Business,0,49
EVT-003081,CUST-01630,2023-12-07,signup,,Free,0,0
EVT-002550,CUST-01338,2023-12-08,cancel,Pro,Cancelled,15,0
EVT-002874,CUST-01513,2023-12-08,cancel,Free,Cancelled,0,0
EVT-002917,CUST-01538,2023-12-08,cancel,Pro,Cancelled,15,0
EVT-003037,CUST-01603,2023-12-08,signup,,Pro,0,15
EVT-003076,CUST-01627,2023-12-08,signup,,Free,0,0
EVT-003093,CUST-01638,2023-12-08,signup,,Pro,0,15
EVT-003127,CUST-01658,2023-12-08,signup,,Pro,0,15
EVT-001785,CUST-00923,2023-12-09,cancel,Free,Cancelled,0,0
EVT-001937,CUST-01007,2023-12-09,upgrade,Free,Pro,0,15
EVT-002032,CUST-01059,2023-12-09,downgrade,Pro,Free,15,0
EVT-002057,CUST-01071,2023-12-09,upgrade,Free,Pro,0,15
EVT-002185,CUST-01141,2023-12-09,cancel,Free,Cancelled,0,0
EVT-002980,CUST-01572,2023-12-09,signup,,Free,0,0
EVT-003111,CUST-01650,2023-12-09,signup,,Pro,0,15
EVT-003174,CUST-01681,2023-12-09,signup,,Business,0,49
EVT-003187,CUST-01690,2023-12-09,signup,,Business,0,49
EVT-000173,CUST-00088,2023-12-10,downgrade,Business,Pro,49,15
EVT-001324,CUST-00680,2023-12-10,cancel,Pro,Cancelled,15,0
EVT-002541,CUST-01334,2023-12-10,cancel,Free,Cancelled,0,0
EVT-003006,CUST-01586,2023-12-10,signup,,Pro,0,15
EVT-003033,CUST-01601,2023-12-10,signup,,Pro,0,15
EVT-003176,CUST-01683,2023-12-10,signup,,Pro,0,15
EVT-003198,CUST-01697,2023-12-10,signup,,Free,0,0
EVT-002023,CUST-01054,2023-12-11,downgrade,Business,Pro,49,15
EVT-002239,CUST-01168,2023-12-11,cancel,Free,Cancelled,0,0
EVT-002608,CUST-01369,2023-12-11,cancel,Free,Cancelled,0,0
EVT-002999,CUST-01583,2023-12-11,signup,,Business,0,49
EVT-003075,CUST-01626,2023-12-11,signup,,Free,0,0
EVT-003149,CUST-01668,2023-12-11,signup,,Free,0,0
EVT-003179,CUST-01685,2023-12-11,signup,,Pro,0,15
EVT-003190,CUST-01693,2023-12-11,signup,,Pro,0,15
EVT-003192,CUST-01694,2023-12-11,signup,,Pro,0,15
EVT-000092,CUST-00049,2023-12-12,cancel,Free,Cancelled,0,0
EVT-000739,CUST-00376,2023-12-12,cancel,Free,Cancelled,0,0
EVT-002232,CUST-01165,2023-12-12,upgrade,Free,Pro,0,15
EVT-002976,CUST-01570,2023-12-12,signup,,Free,0,0
EVT-003087,CUST-01634,2023-12-12,signup,,Free,0,0
EVT-003107,CUST-01646,2023-12-12,signup,,Business,0,49
EVT-003147,CUST-01667,2023-12-12,signup,,Free,0,0
EVT-003171,CUST-01679,2023-12-12,signup,,Pro,0,15
EVT-001385,CUST-00711,2023-12-13,cancel,Free,Cancelled,0,0
EVT-002846,CUST-01496,2023-12-13,cancel,Pro,Cancelled,15,0
EVT-002965,CUST-01565,2023-12-13,signup,,Pro,0,15
EVT-002974,CUST-01569,2023-12-13,signup,,Free,0,0
EVT-003014,CUST-01592,2023-12-13,signup,,Free,0,0
EVT-003026,CUST-01598,2023-12-13,signup,,Pro,0,15
EVT-003031,CUST-01600,2023-12-13,signup,,Free,0,0
EVT-003053,CUST-01613,2023-12-13,signup,,Pro,0,15
EVT-003067,CUST-01621,2023-12-13,signup,,Pro,0,15
EVT-003122,CUST-01656,2023-12-13,signup,,Pro,0,15
EVT-003134,CUST-01661,2023-12-13,signup,,Business,0,49
EVT-003145,CUST-01666,2023-12-13,signup,,Pro,0,15
EVT-003175,CUST-01682,2023-12-13,signup,,Pro,0,15
EVT-000880,CUST-00448,2023-12-14,cancel,Free,Cancelled,0,0
EVT-002160,CUST-01128,2023-12-14,cancel,Free,Cancelled,0,0
EVT-002242,CUST-01170,2023-12-14,cancel,Free,Cancelled,0,0
EVT-002698,CUST-01417,2023-12-14,cancel,Pro,Cancelled,15,0
EVT-002834,CUST-01490,2023-12-14,cancel,Free,Cancelled,0,0
EVT-002864,CUST-01507,2023-12-14,cancel,Free,Cancelled,0,0
EVT-002982,CUST-01573,2023-12-14,signup,,Pro,0,15
EVT-002989,CUST-01577,2023-12-14,signup,,Free,0,0
EVT-002993,CUST-01579,2023-12-14,signup,,Pro,0,15
EVT-003185,CUST-01688,2023-12-14,signup,,Free,0,0
EVT-003209,CUST-01703,2023-12-14,signup,,Pro,0,15
EVT-001107,CUST-00566,2023-12-15,upgrade,Pro,Business,15,49
EVT-002001,CUST-01043,2023-12-15,cancel,Pro,Cancelled,15,0
EVT-002150,CUST-01123,2023-12-15,cancel,Free,Cancelled,0,0
EVT-002626,CUST-01378,2023-12-15,cancel,Pro,Cancelled,15,0
EVT-002738,CUST-01439,2023-12-15,upgrade,Free,Pro,0,15
EVT-003105,CUST-01644,2023-12-15,signup,,Business,0,49
EVT-003136,CUST-01662,2023-12-15,signup,,Pro,0,15
EVT-003153,CUST-01670,2023-12-15,signup,,Pro,0,15
EVT-003195,CUST-01695,2023-12-15,signup,,Pro,0,15
EVT-000982,CUST-00500,2023-12-16,upgrade,Pro,Business,15,49
EVT-001926,CUST-01002,2023-12-16,upgrade,Pro,Business,15,49
EVT-001956,CUST-01018,2023-12-16,upgrade,Pro,Business,15,49
EVT-002996,CUST-01581,2023-12-16,signup,,Pro,0,15
EVT-003000,CUST-01584,2023-12-16,signup,,Pro,0,15
EVT-003022,CUST-01596,2023-12-16,signup,,Free,0,0
EVT-003055,CUST-01615,2023-12-16,signup,,Free,0,0
EVT-003173,CUST-01680,2023-12-16,signup,,Enterprise,0,199
EVT-003206,CUST-01701,2023-12-16,signup,,Pro,0,15
EVT-000127,CUST-00068,2023-12-17,cancel,Pro,Cancelled,15,0
EVT-002791,CUST-01467,2023-12-17,cancel,Free,Cancelled,0,0
EVT-002978,CUST-01571,2023-12-17,signup,,Free,0,0
EVT-003061,CUST-01618,2023-12-17,signup,,Pro,0,15
EVT-003065,CUST-01620,2023-12-17,signup,,Enterprise,0,199
EVT-003100,CUST-01641,2023-12-17,signup,,Free,0,0
EVT-003106,CUST-01645,2023-12-17,signup,,Pro,0,15
EVT-003131,CUST-01660,2023-12-17,signup,,Pro,0,15
EVT-003159,CUST-01672,2023-12-17,signup,,Business,0,49
EVT-003160,CUST-01673,2023-12-17,signup,,Pro,0,15
EVT-003164,CUST-01675,2023-12-17,signup,,Free,0,0
EVT-003183,CUST-01687,2023-12-17,signup,,Free,0,0
EVT-000978,CUST-00498,2023-12-18,cancel,Enterprise,Cancelled,199,0
EVT-001363,CUST-00699,2023-12-18,cancel,Business,Cancelled,49,0
EVT-001438,CUST-00737,2023-12-18,upgrade,Free,Pro,0,15
EVT-001966,CUST-01024,2023-12-18,cancel,Free,Cancelled,0,0
EVT-001985,CUST-01034,2023-12-18,cancel,Pro,Cancelled,15,0
EVT-002474,CUST-01298,2023-12-18,cancel,Free,Cancelled,0,0
EVT-003012,CUST-01590,2023-12-18,signup,,Business,0,49
EVT-003059,CUST-01617,2023-12-18,signup,,Pro,0,15
EVT-003088,CUST-01635,2023-12-18,signup,,Free,0,0
EVT-003104,CUST-01643,2023-12-18,signup,,Pro,0,15
EVT-003117,CUST-01653,2023-12-18,signup,,Free,0,0
EVT-003141,CUST-01664,2023-12-18,signup,,Pro,0,15
EVT-003188,CUST-01691,2023-12-18,signup,,Pro,0,15
EVT-000322,CUST-00161,2023-12-19,cancel,Pro,Cancelled,15,0
EVT-001904,CUST-00988,2023-12-19,cancel,Free,Cancelled,0,0
EVT-002244,CUST-01171,2023-12-19,cancel,Free,Cancelled,0,0
