customer_id,signup_date,acquisition_channel,region,company_size,initial_plan
CUST-01784,2024-01-15,Organic Search,Asia Pacific,46,Pro
CUST-01785,2024-01-02,Organic Search,Europe,3,Free
CUST-01786,2024-01-25,Organic Search,Europe,7,Free
CUST-01787,2024-01-25,Content Marketing,Asia Pacific,12,Free
CUST-01788,2024-01-20,Organic Search,North America,17,Free
CUST-01789,2024-01-18,Outbound Sales,North America,1911,Enterprise
CUST-01790,2024-01-20,Organic Search,Asia Pacific,9,Pro
CUST-01791,2024-01-04,Referral,North America,15,Free
CUST-01792,2024-01-22,Paid Ads,Asia Pacific,18,Pro
CUST-01793,2024-01-06,Referral,Europe,17,Free
CUST-01794,2024-01-23,Referral,North America,8,Pro
CUST-01795,2024-01-27,Referral,Europe,12,Free
CUST-01796,2024-01-25,Content Marketing,North America,31,Pro
CUST-01797,2024-01-18,Paid Ads,Europe,38,Pro
CUST-01798,2024-01-15,Organic Search,Europe,18,Pro
CUST-01799,2024-01-22,Organic Search,North America,40,Pro
CUST-01800,2024-01-11,Referral,North America,5,Free
CUST-01801,2024-01-17,Paid Ads,North America,14,Free
CUST-01802,2024-01-24,Paid Ads,North America,16,Free
CUST-01803,2024-01-09,Paid Ads,Europe,170,Business
CUST-01804,2024-01-11,Paid Ads,North America,10,Free
CUST-01805,2024-01-10,Content Marketing,Asia Pacific,140,Business
CUST-01806,2024-01-08,Referral,Europe,43,Business
CUST-01807,2024-01-24,Referral,North America,5,Pro
CUST-01808,2024-01-11,Referral,Europe,29,Pro
CUST-01809,2024-01-14,Content Marketing,Europe,242,Business
CUST-01810,2024-01-15,Paid Ads,Asia Pacific,3,Free
CUST-01811,2024-01-02,Outbound Sales,Asia Pacific,1348,Enterprise
CUST-01812,2024-01-10,Organic Search,Europe,1,Free
CUST-01813,2024-01-04,Referral,North America,17,Pro
CUST-01814,2024-01-26,Referral,North America,11,Free
CUST-01815,2024-01-11,Paid Ads,Europe,44,Pro
CUST-01816,2024-01-08,Organic Search,North America,2,Pro
CUST-01817,2024-01-21,Paid Ads,Europe,36,Pro
CUST-01818,2024-01-05,Paid Ads,Asia Pacific,22,Pro
CUST-01819,2024-01-22,Content Marketing,North America,16,Free
CUST-01820,2024-01-09,Paid Ads,Latin America,25,Pro
CUST-01821,2024-01-23,Organic Search,Europe,5,Pro
CUST-01822,2024-01-03,Paid Ads,North America,2,Free
CUST-01823,2024-01-10,Paid Ads,Europe,107,Business
CUST-01824,2024-01-26,Organic Search,North America,12,Free
CUST-01825,2024-01-22,Paid Ads,North America,5,Free
CUST-01826,2024-01-01,Paid Ads,North America,10,Free
CUST-01827,2024-01-01,Organic Search,North America,4,Free
CUST-01828,2024-01-24,Paid Ads,Asia Pacific,17,Free
CUST-01829,2024-01-09,Paid Ads,North America,33,Pro
CUST-01830,2024-01-15,Content Marketing,Asia Pacific,234,Business
CUST-01831,2024-01-14,Paid Ads,North America,15,Free
CUST-01832,2024-01-26,Organic Search,North America,2,Pro
CUST-01833,2024-01-06,Outbound Sales,Europe,2699,Enterprise
CUST-01834,2024-01-03,Paid Ads,Asia Pacific,36,Pro
CUST-01835,2024-01-23,Organic Search,Europe,19,Pro
CUST-01836,2024-01-13,Content Marketing,Asia Pacific,14,Free
CUST-01837,2024-01-06,Organic Search,North America,11,Free
CUST-01838,2024-01-21,Content Marketing,Europe,3,Free
CUST-01839,2024-01-05,Referral,Latin America,11,Free
CUST-01840,2024-01-23,Outbound Sales,Latin America,4679,Enterprise
CUST-01841,2024-01-04,Outbound Sales,Europe,3265,Enterprise
CUST-01842,2024-01-03,Organic Search,Europe,19,Free
CUST-01843,2024-01-25,Referral,North America,22,Pro
CUST-01844,2024-01-20,Organic Search,Asia Pacific,42,Pro
CUST-01845,2024-01-18,Referral,North America,15,Free
CUST-01846,2024-01-13,Paid Ads,North America,30,Pro
CUST-01847,2024-01-09,Organic Search,North America,32,Pro
CUST-01848,2024-01-26,Organic Search,Europe,14,Free
CUST-01849,2024-01-22,Organic Search,Asia Pacific,31,Pro
CUST-01850,2024-01-14,Organic Search,Europe,11,Free
CUST-01851,2024-01-25,Organic Search,North America,30,Pro
CUST-01852,2024-01-06,Content Marketing,North America,173,Business
CUST-01853,2024-01-17,Paid Ads,Asia Pacific,6,Free
CUST-01854,2024-01-10,Content Marketing,Asia Pacific,7,Free
CUST-01855,2024-01-15,Content Marketing,North America,9,Free
CUST-01856,2024-01-12,Referral,North America,19,Pro
CUST-01857,2024-01-25,Paid Ads,Europe,14,Pro
CUST-01858,2024-01-08,Content Marketing,Asia Pacific,20,Pro
CUST-01859,2024-01-01,Referral,North America,42,Pro
CUST-01860,2024-01-26,Referral,North America,4,Free
CUST-01861,2024-01-03,Content Marketing,Asia Pacific,31,Business
CUST-01862,2024-01-09,Paid Ads,Asia Pacific,46,Pro
CUST-01863,2024-01-01,Paid Ads,Europe,9,Free
CUST-01864,2024-01-06,Content Marketing,Asia Pacific,29,Pro
CUST-01865,2024-01-20,Paid Ads,Europe,13,Free
CUST-01866,2024-01-17,Content Marketing,Asia Pacific,189,Business
CUST-01867,2024-01-15,Organic Search,Europe,35,Pro
CUST-01868,2024-01-20,Organic Search,Europe,10,Free
CUST-01869,2024-01-19,Paid Ads,Asia Pacific,9,Free
CUST-01870,2024-01-02,Organic Search,North America,17,Free
CUST-01871,2024-01-05,Outbound Sales,Europe,4690,Enterprise
CUST-01872,2024-01-22,Organic Search,North America,11,Free
CUST-01873,2024-01-05,Referral,North America,45,Pro
CUST-01874,2024-01-11,Organic Search,North America,5,Free
CUST-01875,2024-01-26,Outbound Sales,North America,37,Pro
CUST-01876,2024-01-04,Paid Ads,Asia Pacific,3,Free
CUST-01877,2024-01-11,Organic Search,Latin America,13,Free
CUST-01878,2024-01-15,Organic Search,Latin America,24,Pro
CUST-01879,2024-01-02,Paid Ads,Europe,6,Free
CUST-01880,2024-01-24,Outbound Sales,North America,85,Business
CUST-01881,2024-01-06,Outbound Sales,North America,3235,Enterprise
CUST-01882,2024-01-09,Organic Search,Asia Pacific,3,Pro
CUST-01883,2024-01-25,Paid Ads,Asia Pacific,5,Free
CUST-01884,2024-01-04,Organic Search,North America,39,Business
CUST-01885,2024-01-24,Paid Ads,North America,19,Free
CUST-01886,2024-01-25,Paid Ads,Europe,3,Free
CUST-01887,2024-01-26,Organic Search,Europe,41,Business
CUST-01888,2024-01-01,Paid Ads,North America,1,Free
CUST-01889,2024-01-01,Content Marketing,Asia Pacific,167,Business
CUST-01890,2024-01-07,Organic Search,North America,3,Free
CUST-01891,2024-01-22,Organic Search,North America,45,Pro
CUST-01892,2024-01-04,Organic Search,North America,3,Pro
CUST-01893,2024-01-12,Organic Search,Europe,87,Business
CUST-01894,2024-01-23,Organic Search,Asia Pacific,18,Free
CUST-01895,2024-01-24,Referral,Europe,237,Business
CUST-01896,2024-01-11,Organic Search,Europe,10,Free
CUST-01897,2024-01-27,Referral,Latin America,6,Pro
CUST-01898,2024-02-19,Paid Ads,North America,1,Free
CUST-01899,2024-02-16,Content Marketing,Asia Pacific,10,Pro
CUST-01900,2024-02-22,Outbound Sales,North America,4014,Enterprise
CUST-01901,2024-02-23,Content Marketing,North America,15,Free
CUST-01902,2024-02-02,Organic Search,Europe,43,Pro
CUST-01903,2024-02-21,Organic Search,Europe,2,Free
CUST-01904,2024-02-05,Content Marketing,North America,18,Free
CUST-01905,2024-02-01,Referral,Europe,43,Pro
CUST-01906,2024-02-03,Referral,North America,17,Free
CUST-01907,2024-02-18,Referral,North America,3,Pro
CUST-01908,2024-02-26,Paid Ads,Latin America,27,Pro
CUST-01909,2024-02-09,Paid Ads,North America,2,Free
CUST-01910,2024-02-10,Content Marketing,North America,33,Pro
CUST-01911,2024-02-20,Organic Search,North America,6,Free
CUST-01912,2024-02-25,Referral,Europe,24,Pro
CUST-01913,2024-02-11,Referral,North America,18,Free
CUST-01914,2024-02-02,Content Marketing,Europe,10,Pro
CUST-01915,2024-02-10,Organic Search,North America,95,Business
CUST-01916,2024-02-18,Referral,Latin America,20,Pro
CUST-01917,2024-02-17,Organic Search,North America,100,Business
CUST-01918,2024-02-10,Organic Search,Europe,9,Pro
CUST-01919,2024-02-12,Paid Ads,North America,177,Business
CUST-01920,2024-02-27,Organic Search,Asia Pacific,39,Pro
CUST-01921,2024-02-26,Content Marketing,North America,41,Pro
CUST-01922,2024-02-11,Content Marketing,Europe,13,Free
CUST-01923,2024-02-23,Organic Search,Europe,5,Pro
CUST-01924,2024-02-12,Content Marketing,North America,14,Free
CUST-01925,2024-02-08,Paid Ads,Europe,16,Free
CUST-01926,2024-02-05,Referral,North America,40,Pro
CUST-01927,2024-02-06,Content Marketing,North America,8,Pro
CUST-01928,2024-02-17,Paid Ads,North America,2,Free
CUST-01929,2024-02-19,Organic Search,North America,2,Free
CUST-01930,2024-02-07,Organic Search,Europe,8,Pro
CUST-01931,2024-02-08,Paid Ads,North America,44,Pro
CUST-01932,2024-02-17,Content Marketing,Europe,176,Business
CUST-01933,2024-02-23,Paid Ads,North America,30,Pro
CUST-01934,2024-02-07,Paid Ads,North America,22,Pro
CUST-01935,2024-02-04,Organic Search,Latin America,14,Free
CUST-01936,2024-02-20,Content Marketing,Europe,18,Free
CUST-01937,2024-02-14,Organic Search,Asia Pacific,13,Free
CUST-01938,2024-02-02,Referral,North America,104,Business
CUST-01939,2024-02-15,Referral,North America,25,Pro
CUST-01940,2024-02-25,Organic Search,Asia Pacific,13,Free
CUST-01941,2024-02-25,Organic Search,Latin America,21,Pro
CUST-01942,2024-02-25,Paid Ads,North America,3,Free
CUST-01943,2024-02-21,Organic Search,Latin America,154,Business
CUST-01944,2024-02-26,Referral,Latin America,13,Free
CUST-01945,2024-02-16,Content Marketing,Asia Pacific,10,Pro
CUST-01946,2024-02-24,Organic Search,North America,90,Business
CUST-01947,2024-02-04,Paid Ads,North America,7,Free
CUST-01948,2024-02-26,Organic Search,North America,33,Pro
CUST-01949,2024-02-08,Organic Search,Asia Pacific,47,Pro
CUST-01950,2024-02-19,Referral,Asia Pacific,1,Free
CUST-01951,2024-02-23,Content Marketing,Asia Pacific,21,Pro
CUST-01952,2024-02-20,Content Marketing,Latin America,28,Pro
CUST-01953,2024-02-01,Organic Search,North America,12,Pro
CUST-01954,2024-02-20,Paid Ads,Asia Pacific,4,Free
CUST-01955,2024-02-06,Paid Ads,Europe,13,Free
CUST-01956,2024-02-12,Outbound Sales,Latin America,684,Enterprise
CUST-01957,2024-02-11,Referral,Europe,14,Free
CUST-01958,2024-02-16,Content Marketing,Latin America,43,Pro
CUST-01959,2024-02-16,Organic Search,North America,8,Pro
CUST-01960,2024-02-24,Paid Ads,North America,14,Free
CUST-01961,2024-02-03,Content Marketing,Europe,18,Free
CUST-01962,2024-02-12,Paid Ads,North America,3,Pro
CUST-01963,2024-02-26,Referral,Europe,111,Business
CUST-01964,2024-02-27,Paid Ads,Europe,5,Free
CUST-01965,2024-02-11,Outbound Sales,Europe,4527,Enterprise
CUST-01966,2024-02-19,Organic Search,Asia Pacific,38,Pro
CUST-01967,2024-02-16,Content Marketing,Europe,18,Business
CUST-01968,2024-02-24,Paid Ads,Europe,11,Free
CUST-01969,2024-02-15,Paid Ads,North America,10,Pro
CUST-01970,2024-02-05,Paid Ads,Latin America,19,Pro
CUST-01971,2024-02-04,Organic Search,North America,17,Free
CUST-01972,2024-02-15,Outbound Sales,Europe,1151,Enterprise
CUST-01973,2024-02-27,Content Marketing,Europe,16,Free
CUST-01974,2024-02-07,Outbound Sales,North America,4069,Enterprise
CUST-01975,2024-02-06,Outbound Sales,Latin America,3096,Enterprise
CUST-01976,2024-02-16,Referral,North America,33,Pro
CUST-01977,2024-02-26,Paid Ads,Asia Pacific,17,Free
CUST-01978,2024-02-03,Content Marketing,Europe,5,Free
CUST-01979,2024-02-08,Organic Search,North America,2,Free
CUST-01980,2024-02-24,Content Marketing,North America,12,Business
CUST-01981,2024-02-13,Paid Ads,Europe,7,Free
CUST-01982,2024-02-05,Referral,North America,186,Business
CUST-01983,2024-02-19,Paid Ads,Asia Pacific,12,Pro
CUST-01984,2024-02-23,Paid Ads,North America,19,Free
CUST-01985,2024-02-08,Organic Search,Europe,28,Pro
CUST-01986,2024-02-20,Paid Ads,Latin America,4,Free
CUST-01987,2024-02-16,Paid Ads,Latin America,5,Free
CUST-01988,2024-02-20,Organic Search,North America,7,Free
CUST-01989,2024-02-20,Organic Search,Europe,18,Free
CUST-01990,2024-02-10,Paid Ads,Latin America,1,Free
CUST-01991,2024-02-17,Organic Search,Europe,5,Free
CUST-01992,2024-02-25,Content Marketing,Europe,18,Free
CUST-01993,2024-02-07,Organic Search,Asia Pacific,40,Pro
CUST-01994,2024-02-02,Paid Ads,Europe,2,Free
CUST-01995,2024-02-08,Organic Search,North America,9,Pro
CUST-01996,2024-02-10,Paid Ads,North America,13,Free
CUST-01997,2024-02-07,Paid Ads,Europe,46,Pro
CUST-01998,2024-02-03,Referral,Asia Pacific,18,Free
CUST-01999,2024-02-16,Paid Ads,Europe,14,Free
CUST-02000,2024-02-27,Paid Ads,Europe,17,Pro
CUST-02001,2024-02-07,Organic Search,North America,38,Pro
CUST-02002,2024-02-15,Paid Ads,North America,11,Free
CUST-02003,2024-02-11,Paid Ads,North America,18,Free
CUST-02004,2024-02-27,Referral,Europe,28,Pro
CUST-02005,2024-02-27,Paid Ads,North America,16,Free
CUST-02006,2024-02-15,Content Marketing,Europe,10,Pro
CUST-02007,2024-02-17,Paid Ads,Asia Pacific,14,Free
CUST-02008,2024-02-11,Organic Search,Europe,15,Pro
CUST-02009,2024-02-14,Organic Search,Asia Pacific,17,Free
CUST-02010,2024-02-26,Organic Search,North America,3,Free
CUST-02011,2024-02-17,Paid Ads,North America,10,Free
CUST-02012,2024-02-23,Content Marketing,Europe,49,Pro
CUST-02013,2024-02-25,Referral,Latin America,17,Free
CUST-02014,2024-02-06,Paid Ads,Europe,15,Free
CUST-02015,2024-02-01,Organic Search,North America,7,Free
CUST-02016,2024-02-17,Content Marketing,North America,178,Business
CUST-02017,2024-02-11,Organic Search,North America,14,Free
CUST-02018,2024-02-26,Paid Ads,Europe,6,Free
CUST-02019,2024-02-19,Content Marketing,Latin America,15,Free
CUST-02020,2024-02-02,Paid Ads,North America,5,Pro
CUST-02021,2024-02-12,Organic Search,Europe,7,Pro
CUST-02022,2024-02-22,Organic Search,North America,47,Pro
CUST-02023,2024-02-08,Paid Ads,Latin America,4,Free
CUST-02024,2024-02-05,Organic Search,Europe,3,Free
CUST-02025,2024-02-07,Referral,Europe,45,Business
CUST-02026,2024-02-17,Paid Ads,Latin America,6,Free
CUST-02027,2024-02-25,Organic Search,North America,49,Pro
CUST-02028,2024-02-11,Organic Search,Europe,38,Pro
CUST-02029,2024-02-27,Content Marketing,Latin America,4,Free
CUST-02030,2024-02-05,Paid Ads,Latin America,7,Free
CUST-02031,2024-02-11,Referral,North America,10,Free
CUST-02032,2024-02-04,Paid Ads,North America,3,Free
CUST-02033,2024-02-19,Organic Search,Asia Pacific,5,Pro
CUST-02034,2024-02-07,Paid Ads,Asia Pacific,12,Free
CUST-02035,2024-02-10,Paid Ads,Europe,26,Pro
CUST-02036,2024-02-26,Paid Ads,Asia Pacific,8,Free
CUST-02037,2024-02-26,Content Marketing,Latin America,31,Pro
CUST-02038,2024-02-10,Content Marketing,Asia Pacific,16,Free
CUST-02039,2024-02-27,Content Marketing,North America,7,Free
CUST-02040,2024-02-11,Paid Ads,North America,33,Pro
CUST-02041,2024-02-25,Paid Ads,Asia Pacific,15,Free
CUST-02042,2024-02-17,Referral,Europe,5,Pro
CUST-02043,2024-02-03,Organic Search,Europe,12,Free
CUST-02044,2024-02-25,Content Marketing,North America,8,Free
CUST-02045,2024-02-21,Content Marketing,North America,19,Free
CUST-02046,2024-02-01,Organic Search,Europe,188,Business
CUST-02047,2024-02-19,Content Marketing,North America,43,Pro
CUST-02048,2024-02-10,Content Marketing,North America,3,Free
CUST-02049,2024-02-06,Paid Ads,North America,47,Pro
CUST-02050,2024-02-04,Content Marketing,Asia Pacific,16,Free
CUST-02051,2024-02-11,Organic Search,Europe,32,Pro
CUST-02052,2024-02-09,Organic Search,Asia Pacific,81,Business
CUST-02053,2024-02-06,Paid Ads,North America,19,Free
CUST-02054,2024-02-24,Paid Ads,Asia Pacific,2,Free
CUST-02055,2024-02-01,Paid Ads,Europe,19,Free
CUST-02056,2024-02-26,Content Marketing,North America,39,Pro
CUST-02057,2024-02-19,Organic Search,North America,43,Pro
CUST-02058,2024-02-13,Organic Search,Asia Pacific,39,Pro
CUST-02059,2024-02-03,Referral,Europe,19,Free
CUST-02060,2024-02-19,Organic Search,North America,15,Pro
CUST-02061,2024-02-11,Referral,North America,32,Business
CUST-02062,2024-02-16,Paid Ads,North America,12,Pro
CUST-02063,2024-02-23,Outbound Sales,North America,2849,Enterprise
CUST-02064,2024-02-04,Referral,Europe,37,Pro
CUST-02065,2024-02-25,Organic Search,North America,14,Free
CUST-02066,2024-02-06,Organic Search,Asia Pacific,37,Pro
CUST-02067,2024-02-19,Organic Search,Asia Pacific,7,Pro
CUST-02068,2024-02-05,Outbound Sales,Asia Pacific,15,Business
CUST-02069,2024-02-14,Referral,Asia Pacific,10,Free
CUST-02070,2024-02-27,Paid Ads,Europe,18,Free
CUST-02071,2024-02-10,Organic Search,Asia Pacific,11,Free
CUST-02072,2024-02-15,Content Marketing,Europe,8,Free
CUST-02073,2024-02-18,Organic Search,North America,5,Free
CUST-02074,2024-02-23,Referral,Asia Pacific,11,Pro
CUST-02075,2024-02-14,Referral,Europe,33,Pro
CUST-02076,2024-02-09,Organic Search,North America,42,Pro
CUST-02077,2024-02-27,Paid Ads,North America,3,Free
CUST-02078,2024-02-16,Organic Search,Europe,30,Pro
CUST-02079,2024-02-13,Paid Ads,Europe,19,Pro
CUST-02080,2024-02-15,Outbound Sales,North America,216,Enterprise
CUST-02081,2024-02-27,Referral,Asia Pacific,43,Pro
CUST-02082,2024-02-05,Content Marketing,Europe,31,Pro
CUST-02083,2024-02-26,Paid Ads,Asia Pacific,34,Pro
CUST-02084,2024-02-20,Organic Search,North America,16,Pro
CUST-02085,2024-02-19,Referral,Europe,238,Business
CUST-02086,2024-02-08,Paid Ads,Europe,13,Free
CUST-02087,2024-02-26,Organic Search,Asia Pacific,13,Free
CUST-02088,2024-02-03,Paid Ads,North America,4,Pro
CUST-02089,2024-02-18,Referral,Asia Pacific,11,Free
CUST-02090,2024-02-15,Referral,North America,84,Business
CUST-02091,2024-02-27,Organic Search,North America,29,Pro
CUST-02092,2024-02-01,Content Marketing,North America,12,Pro
CUST-02093,2024-02-21,Paid Ads,Europe,43,Pro
CUST-02094,2024-02-22,Organic Search,Europe,21,Pro
CUST-02095,2024-02-21,Organic Search,North America,181,Business
CUST-02096,2024-02-12,Content Marketing,North America,9,Free
CUST-02097,2024-02-12,Paid Ads,North America,8,Pro
CUST-02098,2024-02-22,Paid Ads,North America,17,Pro
CUST-02099,2024-02-05,Organic Search,North America,242,Business
CUST-02100,2024-02-03,Referral,North America,130,Business
CUST-02101,2024-02-18,Content Marketing,Asia Pacific,140,Business
CUST-02102,2024-02-18,Organic Search,Asia Pacific,24,Pro
CUST-02103,2024-02-18,Content Marketing,Asia Pacific,12,Pro
CUST-02104,2024-02-14,Organic Search,North America,4,Pro
CUST-02105,2024-02-13,Organic Search,North America,16,Pro
CUST-02106,2024-02-01,Paid Ads,North America,40,Pro
CUST-02107,2024-02-22,Referral,North America,10,Free
CUST-02108,2024-02-22,Organic Search,North America,16,Free
CUST-02109,2024-02-23,Paid Ads,North America,11,Free
CUST-02110,2024-02-23,Organic Search,Asia Pacific,35,Pro
CUST-02111,2024-02-22,Paid Ads,North America,16,Pro
CUST-02112,2024-02-26,Referral,North America,27,Pro
CUST-02113,2024-02-17,Outbound Sales,Asia Pacific,4506,Enterprise
CUST-02114,2024-02-25,Paid Ads,North America,3,Free
CUST-02115,2024-02-01,Referral,North America,46,Pro
CUST-02116,2024-02-17,Paid Ads,North America,44,Pro
CUST-02117,2024-02-16,Organic Search,North America,15,Pro
CUST-02118,2024-02-24,Organic Search,Latin America,10,Free
CUST-02119,2024-02-14,Outbound Sales,Europe,3939,Enterprise
CUST-02120,2024-02-16,Organic Search,North America,12,Business
CUST-02121,2024-02-15,Content Marketing,North America,249,Business
CUST-02122,2024-02-10,Organic Search,Europe,5,Free
CUST-02123,2024-02-04,Content Marketing,North America,96,Business
CUST-02124,2024-02-19,Organic Search,Asia Pacific,13,Pro
CUST-02125,2024-02-18,Outbound Sales,North America,3071,Enterprise
CUST-02126,2024-02-26,Referral,North America,19,Free
CUST-02127,2024-02-04,Organic Search,North America,41,Pro
CUST-02128,2024-02-07,Referral,North America,44,Business
CUST-02129,2024-02-09,Paid Ads,North America,6,Free
CUST-02130,2024-02-14,Organic Search,North America,136,Business
CUST-02131,2024-02-21,Organic Search,Europe,46,Pro
CUST-02132,2024-02-18,Referral,Europe,19,Pro
CUST-02133,2024-02-22,Referral,Europe,12,Pro
CUST-02134,2024-02-20,Organic Search,Europe,17,Free
CUST-02135,2024-02-09,Content Marketing,Asia Pacific,18,Free
CUST-02136,2024-02-07,Organic Search,Asia Pacific,4,Free
CUST-02137,2024-02-25,Organic Search,North America,13,Free
CUST-02138,2024-02-22,Paid Ads,Europe,4,Free
CUST-02139,2024-02-22,Organic Search,Latin America,47,Pro
CUST-02140,2024-02-15,Organic Search,Latin America,4,Free
CUST-02141,2024-02-17,Paid Ads,North America,6,Free
CUST-02142,2024-03-05,Paid Ads,Europe,1,Free
CUST-02143,2024-03-17,Paid Ads,North America,18,Free
CUST-02144,2024-03-22,Paid Ads,Europe,34,Pro
CUST-02145,2024-03-27,Organic Search,Asia Pacific,10,Pro
