customer_id,month,plan,mrr,acquisition_channel
CUST-00351,2024-05-01,Pro,15,Content Marketing
CUST-00351,2024-06-01,Pro,15,Content Marketing
CUST-00351,2024-07-01,Pro,15,Content Marketing
CUST-00351,2024-08-01,Pro,15,Content Marketing
CUST-00351,2024-09-01,Pro,15,Content Marketing
CUST-00352,2023-05-01,Free,0,Paid Ads
CUST-00352,2023-06-01,Free,0,Paid Ads
CUST-00352,2023-07-01,Pro,15,Paid Ads
CUST-00352,2023-08-01,Pro,15,Paid Ads
CUST-00352,2023-09-01,Pro,15,Paid Ads
CUST-00352,2023-10-01,Pro,15,Paid Ads
CUST-00352,2023-11-01,Pro,15,Paid Ads
CUST-00352,2023-12-01,Pro,15,Paid Ads
CUST-00352,2024-01-01,Pro,15,Paid Ads
CUST-00352,2024-02-01,Pro,15,Paid Ads
CUST-00352,2024-03-01,Pro,15,Paid Ads
CUST-00352,2024-04-01,Pro,15,Paid Ads
CUST-00352,2024-05-01,Pro,15,Paid Ads
CUST-00352,2024-06-01,Pro,15,Paid Ads
CUST-00352,2024-07-01,Business,49,Paid Ads
CUST-00352,2024-08-01,Business,49,Paid Ads
CUST-00352,2024-09-01,Business,49,Paid Ads
CUST-00352,2024-10-01,Business,49,Paid Ads
CUST-00352,2024-11-01,Business,49,Paid Ads
CUST-00352,2024-12-01,Business,49,Paid Ads
CUST-00353,2023-05-01,Free,0,Paid Ads
CUST-00353,2023-06-01,Free,0,Paid Ads
CUST-00353,2023-07-01,Free,0,Paid Ads
CUST-00354,2023-05-01,Pro,15,Paid Ads
CUST-00354,2023-06-01,Business,49,Paid Ads
CUST-00354,2023-07-01,Business,49,Paid Ads
CUST-00354,2023-08-01,Business,49,Paid Ads
CUST-00354,2023-09-01,Business,49,Paid Ads
CUST-00354,2023-10-01,Business,49,Paid Ads
CUST-00354,2023-11-01,Business,49,Paid Ads
CUST-00354,2023-12-01,Business,49,Paid Ads
CUST-00354,2024-01-01,Business,49,Paid Ads
CUST-00354,2024-02-01,Business,49,Paid Ads
CUST-00354,2024-03-01,Business,49,Paid Ads
CUST-00355,2023-05-01,Free,0,Organic Search
CUST-00355,2023-06-01,Free,0,Organic Search
CUST-00355,2023-07-01,Free,0,Organic Search
CUST-00355,2023-08-01,Free,0,Organic Search
CUST-00355,2023-09-01,Free,0,Organic Search
CUST-00355,2023-10-01,Free,0,Organic Search
CUST-00355,2023-11-01,Free,0,Organic Search
CUST-00355,2023-12-01,Free,0,Organic Search
CUST-00355,2024-01-01,Free,0,Organic Search
CUST-00355,2024-02-01,Free,0,Organic Search
CUST-00355,2024-03-01,Free,0,Organic Search
CUST-00355,2024-04-01,Free,0,Organic Search
CUST-00355,2024-05-01,Free,0,Organic Search
CUST-00355,2024-06-01,Free,0,Organic Search
CUST-00355,2024-07-01,Pro,15,Organic Search
CUST-00355,2024-08-01,Pro,15,Organic Search
CUST-00355,2024-09-01,Pro,15,Organic Search
CUST-00356,2023-05-01,Enterprise,199,Outbound Sales
CUST-00357,2023-05-01,Business,49,Organic Search
CUST-00357,2023-06-01,Business,49,Organic Search
CUST-00358,2023-05-01,Pro,15,Organic Search
CUST-00358,2023-06-01,Pro,15,Organic Search
CUST-00358,2023-07-01,Pro,15,Organic Search
CUST-00358,2023-08-01,Pro,15,Organic Search
CUST-00358,2023-09-01,Pro,15,Organic Search
CUST-00358,2023-10-01,Pro,15,Organic Search
CUST-00358,2023-11-01,Pro,15,Organic Search
CUST-00358,2023-12-01,Pro,15,Organic Search
CUST-00358,2024-01-01,Pro,15,Organic Search
CUST-00358,2024-02-01,Pro,15,Organic Search
CUST-00358,2024-03-01,Pro,15,Organic Search
CUST-00359,2023-05-01,Pro,15,Organic Search
CUST-00359,2023-06-01,Pro,15,Organic Search
CUST-00359,2023-07-01,Pro,15,Organic Search
CUST-00359,2023-08-01,Pro,15,Organic Search
CUST-00359,2023-09-01,Pro,15,Organic Search
CUST-00359,2023-10-01,Pro,15,Organic Search
CUST-00359,2023-11-01,Pro,15,Organic Search
CUST-00359,2023-12-01,Pro,15,Organic Search
CUST-00359,2024-01-01,Pro,15,Organic Search
CUST-00359,2024-02-01,Pro,15,Organic Search
CUST-00359,2024-03-01,Pro,15,Organic Search
CUST-00359,2024-04-01,Pro,15,Organic Search
CUST-00359,2024-05-01,Pro,15,Organic Search
CUST-00359,2024-06-01,Pro,15,Organic Search
CUST-00359,2024-07-01,Pro,15,Organic Search
CUST-00359,2024-08-01,Pro,15,Organic Search
CUST-00359,2024-09-01,Pro,15,Organic Search
CUST-00359,2024-10-01,Pro,15,Organic Search
CUST-00359,2024-11-01,Pro,15,Organic Search
CUST-00359,2024-12-01,Pro,15,Organic Search
CUST-00360,2023-05-01,Enterprise,199,Outbound Sales
CUST-00360,2023-06-01,Enterprise,199,Outbound Sales
CUST-00360,2023-07-01,Enterprise,199,Outbound Sales
CUST-00360,2023-08-01,Enterprise,199,Outbound Sales
CUST-00360,2023-09-01,Enterprise,199,Outbound Sales
CUST-00360,2023-10-01,Enterprise,199,Outbound Sales
CUST-00360,2023-11-01,Enterprise,199,Outbound Sales
CUST-00360,2023-12-01,Enterprise,199,Outbound Sales
CUST-00360,2024-01-01,Enterprise,199,Outbound Sales
CUST-00360,2024-02-01,Enterprise,199,Outbound Sales
CUST-00360,2024-03-01,Enterprise,199,Outbound Sales
CUST-00360,2024-04-01,Enterprise,199,Outbound Sales
CUST-00360,2024-05-01,Enterprise,199,Outbound Sales
CUST-00360,2024-06-01,Enterprise,199,Outbound Sales
CUST-00360,2024-07-01,Enterprise,199,Outbound Sales
CUST-00360,2024-08-01,Enterprise,199,Outbound Sales
CUST-00361,2023-05-01,Pro,15,Organic Search
CUST-00361,2023-06-01,Pro,15,Organic Search
CUST-00361,2023-07-01,Business,49,Organic Search
CUST-00361,2023-08-01,Business,49,Organic Search
CUST-00361,2023-09-01,Business,49,Organic Search
CUST-00361,2023-10-01,Business,49,Organic Search
CUST-00361,2023-11-01,Business,49,Organic Search
CUST-00361,2023-12-01,Business,49,Organic Search
CUST-00361,2024-01-01,Business,49,Organic Search
CUST-00361,2024-02-01,Business,49,Organic Search
CUST-00361,2024-03-01,Business,49,Organic Search
CUST-00361,2024-04-01,Business,49,Organic Search
CUST-00361,2024-05-01,Business,49,Organic Search
CUST-00361,2024-06-01,Business,49,Organic Search
CUST-00361,2024-07-01,Business,49,Organic Search
CUST-00361,2024-08-01,Business,49,Organic Search
CUST-00361,2024-09-01,Business,49,Organic Search
CUST-00361,2024-10-01,Business,49,Organic Search
CUST-00361,2024-11-01,Business,49,Organic Search
CUST-00361,2024-12-01,Business,49,Organic Search
CUST-00362,2023-05-01,Pro,15,Content Marketing
CUST-00362,2023-06-01,Business,49,Content Marketing
CUST-00362,2023-07-01,Business,49,Content Marketing
CUST-00362,2023-08-01,Business,49,Content Marketing
CUST-00362,2023-09-01,Business,49,Content Marketing
CUST-00362,2023-10-01,Business,49,Content Marketing
CUST-00362,2023-11-01,Business,49,Content Marketing
CUST-00362,2023-12-01,Business,49,Content Marketing
CUST-00362,2024-01-01,Business,49,Content Marketing
CUST-00362,2024-02-01,Business,49,Content Marketing
CUST-00362,2024-03-01,Business,49,Content Marketing
CUST-00362,2024-04-01,Business,49,Content Marketing
CUST-00362,2024-05-01,Business,49,Content Marketing
CUST-00362,2024-06-01,Business,49,Content Marketing
CUST-00362,2024-07-01,Business,49,Content Marketing
CUST-00362,2024-08-01,Business,49,Content Marketing
CUST-00362,2024-09-01,Business,49,Content Marketing
CUST-00362,2024-10-01,Business,49,Content Marketing
CUST-00362,2024-11-01,Business,49,Content Marketing
CUST-00362,2024-12-01,Business,49,Content Marketing
CUST-00363,2023-05-01,Free,0,Referral
CUST-00364,2023-05-01,Pro,15,Content Marketing
CUST-00364,2023-06-01,Pro,15,Content Marketing
CUST-00365,2023-05-01,Enterprise,199,Outbound Sales
CUST-00365,2023-06-01,Enterprise,199,Outbound Sales
CUST-00365,2023-07-01,Enterprise,199,Outbound Sales
CUST-00365,2023-08-01,Enterprise,199,Outbound Sales
CUST-00365,2023-09-01,Enterprise,199,Outbound Sales
CUST-00365,2023-10-01,Enterprise,199,Outbound Sales
CUST-00365,2023-11-01,Enterprise,199,Outbound Sales
CUST-00365,2023-12-01,Enterprise,199,Outbound Sales
CUST-00365,2024-01-01,Enterprise,199,Outbound Sales
CUST-00365,2024-02-01,Enterprise,199,Outbound Sales
CUST-00365,2024-03-01,Enterprise,199,Outbound Sales
CUST-00365,2024-04-01,Enterprise,199,Outbound Sales
CUST-00365,2024-05-01,Enterprise,199,Outbound Sales
CUST-00365,2024-06-01,Enterprise,199,Outbound Sales
CUST-00365,2024-07-01,Enterprise,199,Outbound Sales
CUST-00365,2024-08-01,Enterprise,199,Outbound Sales
CUST-00365,2024-09-01,Enterprise,199,Outbound Sales
CUST-00365,2024-10-01,Enterprise,199,Outbound Sales
CUST-00365,2024-11-01,Enterprise,199,Outbound Sales
CUST-00365,2024-12-01,Enterprise,199,Outbound Sales
CUST-00366,2023-05-01,Free,0,Content Marketing
CUST-00366,2023-06-01,Free,0,Content Marketing
CUST-00367,2023-05-01,Free,0,Content Marketing
CUST-00367,2023-06-01,Free,0,Content Marketing
CUST-00367,2023-07-01,Free,0,Content Marketing
CUST-00367,2023-08-01,Free,0,Content Marketing
CUST-00367,2023-09-01,Free,0,Content Marketing
CUST-00367,2023-10-01,Free,0,Content Marketing
CUST-00367,2023-11-01,Free,0,Content Marketing
CUST-00367,2023-12-01,Free,0,Content Marketing
CUST-00367,2024-01-01,Free,0,Content Marketing
CUST-00367,2024-02-01,Pro,15,Content Marketing
CUST-00368,2023-05-01,Free,0,Organic Search
CUST-00368,2023-06-01,Free,0,Organic Search
CUST-00368,2023-07-01,Free,0,Organic Search
CUST-00368,2023-08-01,Free,0,Organic Search
CUST-00368,2023-09-01,Free,0,Organic Search
CUST-00368,2023-10-01,Free,0,Organic Search
CUST-00368,2023-11-01,Free,0,Organic Search
CUST-00368,2023-12-01,Free,0,Organic Search
CUST-00368,2024-01-01,Free,0,Organic Search
CUST-00368,2024-02-01,Free,0,Organic Search
CUST-00368,2024-03-01,Free,0,Organic Search
CUST-00368,2024-04-01,Free,0,Organic Search
CUST-00368,2024-05-01,Free,0,Organic Search
CUST-00368,2024-06-01,Free,0,Organic Search
CUST-00368,2024-07-01,Free,0,Organic Search
CUST-00368,2024-08-01,Free,0,Organic Search
CUST-00368,2024-09-01,Free,0,Organic Search
CUST-00369,2023-05-01,Business,49,Content Marketing
CUST-00370,2023-05-01,Pro,15,Paid Ads
CUST-00370,2023-06-01,Pro,15,Paid Ads
CUST-00370,2023-07-01,Business,49,Paid Ads
CUST-00370,2023-08-01,Business,49,Paid Ads
CUST-00370,2023-09-01,Business,49,Paid Ads
CUST-00370,2023-10-01,Business,49,Paid Ads
CUST-00370,2023-11-01,Business,49,Paid Ads
CUST-00370,2023-12-01,Business,49,Paid Ads
CUST-00370,2024-01-01,Business,49,Paid Ads
CUST-00370,2024-02-01,Business,49,Paid Ads
CUST-00370,2024-03-01,Business,49,Paid Ads
CUST-00370,2024-04-01,Business,49,Paid Ads
CUST-00370,2024-05-01,Pro,15,Paid Ads
CUST-00370,2024-06-01,Pro,15,Paid Ads
CUST-00370,2024-07-01,Pro,15,Paid Ads
CUST-00370,2024-08-01,Pro,15,Paid Ads
CUST-00370,2024-09-01,Pro,15,Paid Ads
CUST-00370,2024-10-01,Pro,15,Paid Ads
CUST-00370,2024-11-01,Pro,15,Paid Ads
CUST-00370,2024-12-01,Pro,15,Paid Ads
CUST-00371,2023-05-01,Pro,15,Paid Ads
CUST-00371,2023-06-01,Pro,15,Paid Ads
CUST-00371,2023-07-01,Pro,15,Paid Ads
CUST-00371,2023-08-01,Pro,15,Paid Ads
CUST-00371,2023-09-01,Pro,15,Paid Ads
CUST-00371,2023-10-01,Pro,15,Paid Ads
CUST-00371,2023-11-01,Pro,15,Paid Ads
CUST-00371,2023-12-01,Pro,15,Paid Ads
CUST-00371,2024-01-01,Pro,15,Paid Ads
CUST-00371,2024-02-01,Pro,15,Paid Ads
CUST-00371,2024-03-01,Free,0,Paid Ads
CUST-00371,2024-04-01,Free,0,Paid Ads
CUST-00372,2023-05-01,Free,0,Content Marketing
CUST-00372,2023-06-01,Free,0,Content Marketing
CUST-00372,2023-07-01,Free,0,Content Marketing
CUST-00372,2023-08-01,Free,0,Content Marketing
CUST-00372,2023-09-01,Free,0,Content Marketing
CUST-00372,2023-10-01,Free,0,Content Marketing
CUST-00372,2023-11-01,Free,0,Content Marketing
CUST-00372,2023-12-01,Free,0,Content Marketing
CUST-00372,2024-01-01,Free,0,Content Marketing
CUST-00372,2024-02-01,Free,0,Content Marketing
CUST-00372,2024-03-01,Free,0,Content Marketing
CUST-00372,2024-04-01,Free,0,Content Marketing
CUST-00372,2024-05-01,Free,0,Content Marketing
CUST-00372,2024-06-01,Free,0,Content Marketing
CUST-00372,2024-07-01,Free,0,Content Marketing
CUST-00373,2023-05-01,Enterprise,199,Outbound Sales
CUST-00373,2023-06-01,Enterprise,199,Outbound Sales
CUST-00373,2023-07-01,Enterprise,199,Outbound Sales
CUST-00373,2023-08-01,Enterprise,199,Outbound Sales
CUST-00373,2023-09-01,Enterprise,199,Outbound Sales
CUST-00373,2023-10-01,Enterprise,199,Outbound Sales
CUST-00373,2023-11-01,Enterprise,199,Outbound Sales
CUST-00373,2023-12-01,Enterprise,199,Outbound Sales
CUST-00373,2024-01-01,Enterprise,199,Outbound Sales
CUST-00373,2024-02-01,Enterprise,199,Outbound Sales
CUST-00373,2024-03-01,Enterprise,199,Outbound Sales
CUST-00373,2024-04-01,Enterprise,199,Outbound Sales
CUST-00373,2024-05-01,Enterprise,199,Outbound Sales
CUST-00373,2024-06-01,Enterprise,199,Outbound Sales
CUST-00373,2024-07-01,Enterprise,199,Outbound Sales
CUST-00373,2024-08-01,Enterprise,199,Outbound Sales
CUST-00373,2024-09-01,Enterprise,199,Outbound Sales
CUST-00373,2024-10-01,Enterprise,199,Outbound Sales
CUST-00373,2024-11-01,Enterprise,199,Outbound Sales
CUST-00373,2024-12-01,Enterprise,199,Outbound Sales
CUST-00374,2023-05-01,Free,0,Referral
CUST-00374,2023-06-01,Free,0,Referral
CUST-00374,2023-07-01,Free,0,Referral
CUST-00374,2023-08-01,Free,0,Referral
CUST-00374,2023-09-01,Free,0,Referral
CUST-00374,2023-10-01,Free,0,Referral
CUST-00374,2023-11-01,Free,0,Referral
CUST-00374,2023-12-01,Free,0,Referral
CUST-00374,2024-01-01,Free,0,Referral
CUST-00374,2024-02-01,Free,0,Referral
CUST-00374,2024-03-01,Free,0,Referral
CUST-00374,2024-04-01,Free,0,Referral
CUST-00374,2024-05-01,Free,0,Referral
CUST-00374,2024-06-01,Pro,15,Referral
CUST-00374,2024-07-01,Pro,15,Referral
CUST-00374,2024-08-01,Pro,15,Referral
CUST-00374,2024-09-01,Pro,15,Referral
CUST-00374,2024-10-01,Pro,15,Referral
CUST-00374,2024-11-01,Pro,15,Referral
CUST-00374,2024-12-01,Pro,15,Referral
CUST-00375,2023-05-01,Free,0,Paid Ads
CUST-00375,2023-06-01,Free,0,Paid Ads
CUST-00375,2023-07-01,Free,0,Paid Ads
CUST-00375,2023-08-01,Free,0,Paid Ads
CUST-00375,2023-09-01,Free,0,Paid Ads
CUST-00375,2023-10-01,Free,0,Paid Ads
CUST-00375,2023-11-01,Free,0,Paid Ads
CUST-00375,2023-12-01,Free,0,Paid Ads
CUST-00375,2024-01-01,Free,0,Paid Ads
CUST-00375,2024-02-01,Free,0,Paid Ads
CUST-00375,2024-03-01,Free,0,Paid Ads
CUST-00375,2024-04-01,Free,0,Paid Ads
CUST-00375,2024-05-01,Free,0,Paid Ads
CUST-00375,2024-06-01,Free,0,Paid Ads
CUST-00375,2024-07-01,Free,0,Paid Ads
CUST-00375,2024-08-01,Free,0,Paid Ads
CUST-00375,2024-09-01,Free,0,Paid Ads
CUST-00375,2024-10-01,Free,0,Paid Ads
CUST-00375,2024-11-01,Free,0,Paid Ads
CUST-00375,2024-12-01,Free,0,Paid Ads
CUST-00376,2023-05-01,Free,0,Paid Ads
CUST-00376,2023-06-01,Free,0,Paid Ads
CUST-00376,2023-07-01,Free,0,Paid Ads
CUST-00376,2023-08-01,Free,0,Paid Ads
CUST-00376,2023-09-01,Free,0,Paid Ads
CUST-00376,2023-10-01,Free,0,Paid Ads
CUST-00376,2023-11-01,Free,0,Paid Ads
CUST-00377,2023-05-01,Free,0,Paid Ads
CUST-00378,2023-05-01,Free,0,Paid Ads
CUST-00379,2023-05-01,Pro,15,Paid Ads
CUST-00379,2023-06-01,Pro,15,Paid Ads
CUST-00379,2023-07-01,Pro,15,Paid Ads
CUST-00379,2023-08-01,Pro,15,Paid Ads
CUST-00379,2023-09-01,Pro,15,Paid Ads
CUST-00379,2023-10-01,Pro,15,Paid Ads
CUST-00379,2023-11-01,Pro,15,Paid Ads
CUST-00379,2023-12-01,Pro,15,Paid Ads
CUST-00379,2024-01-01,Pro,15,Paid Ads
CUST-00379,2024-02-01,Pro,15,Paid Ads
CUST-00379,2024-03-01,Pro,15,Paid Ads
CUST-00379,2024-04-01,Pro,15,Paid Ads
CUST-00379,2024-05-01,Pro,15,Paid Ads
CUST-00379,2024-06-01,Pro,15,Paid Ads
CUST-00379,2024-07-01,Pro,15,Paid Ads
CUST-00379,2024-08-01,Pro,15,Paid Ads
CUST-00379,2024-09-01,Pro,15,Paid Ads
CUST-00379,2024-10-01,Pro,15,Paid Ads
CUST-00379,2024-11-01,Pro,15,Paid Ads
CUST-00379,2024-12-01,Pro,15,Paid Ads
CUST-00380,2023-05-01,Pro,15,Organic Search
CUST-00380,2023-06-01,Free,0,Organic Search
CUST-00380,2023-07-01,Free,0,Organic Search
CUST-00380,2023-08-01,Free,0,Organic Search
CUST-00380,2023-09-01,Free,0,Organic Search
CUST-00380,2023-10-01,Free,0,Organic Search
CUST-00380,2023-11-01,Free,0,Organic Search
CUST-00380,2023-12-01,Free,0,Organic Search
CUST-00380,2024-01-01,Free,0,Organic Search
CUST-00380,2024-02-01,Free,0,Organic Search
CUST-00380,2024-03-01,Free,0,Organic Search
CUST-00380,2024-04-01,Free,0,Organic Search
CUST-00380,2024-05-01,Free,0,Organic Search
CUST-00380,2024-06-01,Free,0,Organic Search
CUST-00381,2023-05-01,Free,0,Organic Search
CUST-00381,2023-06-01,Free,0,Organic Search
CUST-00381,2023-07-01,Free,0,Organic Search
CUST-00381,2023-08-01,Free,0,Organic Search
CUST-00381,2023-09-01,Free,0,Organic Search
CUST-00381,2023-10-01,Free,0,Organic Search
CUST-00381,2023-11-01,Free,0,Organic Search
CUST-00381,2023-12-01,Free,0,Organic Search
CUST-00381,2024-01-01,Free,0,Organic Search
CUST-00381,2024-02-01,Free,0,Organic Search
CUST-00381,2024-03-01,Free,0,Organic Search
CUST-00381,2024-04-01,Free,0,Organic Search
CUST-00381,2024-05-01,Free,0,Organic Search
CUST-00381,2024-06-01,Free,0,Organic Search
CUST-00381,2024-07-01,Free,0,Organic Search
CUST-00381,2024-08-01,Free,0,Organic Search
CUST-00382,2023-05-01,Pro,15,Content Marketing
CUST-00382,2023-06-01,Pro,15,Content Marketing
CUST-00382,2023-07-01,Pro,15,Content Marketing
CUST-00382,2023-08-01,Pro,15,Content Marketing
CUST-00382,2023-09-01,Pro,15,Content Marketing
CUST-00382,2023-10-01,Pro,15,Content Marketing
CUST-00382,2023-11-01,Pro,15,Content Marketing
CUST-00382,2023-12-01,Pro,15,Content Marketing
CUST-00382,2024-01-01,Pro,15,Content Marketing
CUST-00382,2024-02-01,Pro,15,Content Marketing
CUST-00382,2024-03-01,Pro,15,Content Marketing
CUST-00382,2024-04-01,Pro,15,Content Marketing
CUST-00382,2024-05-01,Pro,15,Content Marketing
CUST-00382,2024-06-01,Pro,15,Content Marketing
CUST-00382,2024-07-01,Pro,15,Content Marketing
CUST-00382,2024-08-01,Pro,15,Content Marketing
CUST-00382,2024-09-01,Pro,15,Content Marketing
CUST-00382,2024-10-01,Pro,15,Content Marketing
CUST-00382,2024-11-01,Pro,15,Content Marketing
CUST-00382,2024-12-01,Pro,15,Content Marketing
CUST-00383,2023-05-01,Business,49,Paid Ads
CUST-00383,2023-06-01,Business,49,Paid Ads
CUST-00383,2023-07-01,Business,49,Paid Ads
CUST-00383,2023-08-01,Business,49,Paid Ads
CUST-00383,2023-09-01,Business,49,Paid Ads
CUST-00383,2023-10-01,Business,49,Paid Ads
CUST-00383,2023-11-01,Business,49,Paid Ads
CUST-00383,2023-12-01,Business,49,Paid Ads
CUST-00383,2024-01-01,Business,49,Paid Ads
CUST-00383,2024-02-01,Business,49,Paid Ads
CUST-00383,2024-03-01,Business,49,Paid Ads
CUST-00384,2023-05-01,Business,49,Content Marketing
CUST-00384,2023-06-01,Business,49,Content Marketing
CUST-00384,2023-07-01,Business,49,Content Marketing
CUST-00384,2023-08-01,Business,49,Content Marketing
CUST-00385,2023-05-01,Pro,15,Paid Ads
CUST-00385,2023-06-01,Pro,15,Paid Ads
CUST-00385,2023-07-01,Pro,15,Paid Ads
CUST-00385,2023-08-01,Pro,15,Paid Ads
CUST-00386,2023-05-01,Free,0,Organic Search
CUST-00386,2023-06-01,Free,0,Organic Search
CUST-00386,2023-07-01,Free,0,Organic Search
CUST-00386,2023-08-01,Pro,15,Organic Search
CUST-00386,2023-09-01,Pro,15,Organic Search
CUST-00386,2023-10-01,Pro,15,Organic Search
CUST-00386,2023-11-01,Pro,15,Organic Search
CUST-00386,2023-12-01,Pro,15,Organic Search
CUST-00386,2024-01-01,Pro,15,Organic Search
CUST-00387,2023-05-01,Free,0,Organic Search
CUST-00387,2023-06-01,Free,0,Organic Search
CUST-00387,2023-07-01,Free,0,Organic Search
CUST-00387,2023-08-01,Free,0,Organic Search
CUST-00387,2023-09-01,Free,0,Organic Search
CUST-00387,2023-10-01,Free,0,Organic Search
CUST-00387,2023-11-01,Free,0,Organic Search
CUST-00387,2023-12-01,Free,0,Organic Search
CUST-00387,2024-01-01,Free,0,Organic Search
CUST-00387,2024-02-01,Free,0,Organic Search
CUST-00387,2024-03-01,Free,0,Organic Search
CUST-00387,2024-04-01,Free,0,Organic Search
CUST-00387,2024-05-01,Free,0,Organic Search
CUST-00387,2024-06-01,Free,0,Organic Search
CUST-00387,2024-07-01,Pro,15,Organic Search
CUST-00387,2024-08-01,Pro,15,Organic Search
CUST-00387,2024-09-01,Pro,15,Organic Search
CUST-00387,2024-10-01,Pro,15,Organic Search
CUST-00387,2024-11-01,Pro,15,Organic Search
CUST-00387,2024-12-01,Pro,15,Organic Search
CUST-00388,2023-05-01,Pro,15,Organic Search
CUST-00388,2023-06-01,Pro,15,Organic Search
CUST-00389,2023-05-01,Enterprise,199,Outbound Sales
CUST-00389,2023-06-01,Enterprise,199,Outbound Sales
CUST-00389,2023-07-01,Enterprise,199,Outbound Sales
CUST-00389,2023-08-01,Enterprise,199,Outbound Sales
CUST-00389,2023-09-01,Enterprise,199,Outbound Sales
CUST-00389,2023-10-01,Enterprise,199,Outbound Sales
CUST-00389,2023-11-01,Enterprise,199,Outbound Sales
CUST-00389,2023-12-01,Enterprise,199,Outbound Sales
CUST-00389,2024-01-01,Enterprise,199,Outbound Sales
CUST-00389,2024-02-01,Enterprise,199,Outbound Sales
CUST-00389,2024-03-01,Enterprise,199,Outbound Sales
CUST-00389,2024-04-01,Enterprise,199,Outbound Sales
CUST-00389,2024-05-01,Enterprise,199,Outbound Sales
CUST-00389,2024-06-01,Enterprise,199,Outbound Sales
CUST-00389,2024-07-01,Enterprise,199,Outbound Sales
CUST-00389,2024-08-01,Enterprise,199,Outbound Sales
CUST-00389,2024-09-01,Enterprise,199,Outbound Sales
CUST-00389,2024-10-01,Enterprise,199,Outbound Sales
